id,name,location,background,incomeLevel,personalityType,tier,isGraduate,avatarUrl
791,"Dorothy A.","Fresno, CA","corporate","$7.4K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsj7q00b46um9ftl8rawq.png"
792,"Nicole B.","Charlotte, NC","engineer","$10.8K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsju200b66um9a66zp20d.png"
793,"Christine P.","Oklahoma City, OK","fitness trainer","$7.6K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpskff00b86um9orw96yww.png"
794,"Heather R.","Omaha, NE","pilates instructor","$6.5K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsl3b00ba6um9rws3vpru.png"
795,"Sherry T.","Lexington, KY","physical therapist","$7.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpslq400bc6um9uulsfrh3.png"
796,"Nicole K.","Chicago, IL","fitness trainer","$7.1K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsmad00be6um9utj29f8b.png"
797,"Shannon F.","Providence, RI","lab tech","$4.2K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsns600bi6um91g4500pa.png"
798,"Denise N.","Omaha, NE","EMT","$9.7K/mo","buyer",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsons00bk6um95tpqiyt0.png"
799,"Laura E.","Des Moines, IA","pilates instructor","$8.6K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsp8t00bm6um9fz5sg785.png"
800,"Margaret C.","Kansas City, MO","grandma","$6.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpspt800bo6um9oq4keg9m.png"
801,"Rebecca E.","Boise, ID","tech","$5.4K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsqdg00bq6um9kleopmvb.png"
802,"Christina R.","Birmingham, AL","EMT","$5.9K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsr0q00bs6um92s4ehnmb.png"
803,"Cheryl B.","Miami, FL","marketing","$7.5K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsrm500bu6um94hozmq6i.png"
804,"Frances B.","Bakersfield, CA","dental hygienist","$4.8K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpss8k00bw6um9vw9bbekg.png"
805,"Kelly E.","San Diego, CA","stay-at-home mom","$11.5K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsssw00by6um9r75vnkp0.png"
806,"Michelle S.","Knoxville, TN","lab tech","$7.6K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpstxv00c26um98p5ojyfc.png"
807,"Carol S.","Indianapolis, IN","personal trainer","$10.2K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsui700c46um9lls89hhs.png"
808,"Rebecca L.","Orlando, FL","therapist","$10.3K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsv4m00c66um96s6qg03m.png"
809,"Janet K.","Charlotte, NC","therapist","$6.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpswcl00ca6um9zl0m1wss.png"
810,"Patricia S.","Lubbock, TX","military spouse","$4.1K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpswy100cc6um9mvhe4u97.png"
811,"Gloria L.","Grand Rapids, MI","lab tech","$6.7K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsxim00ce6um9zl7qtc8o.png"
812,"Deborah J.","San Diego, CA","pilates instructor","$8.5K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsy7600cg6um9zgyyi1n9.png"
813,"Crystal D.","Raleigh, NC","stay-at-home mom","$9.7K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpsyy000ci6um90g1ka1w2.png"
814,"Teresa K.","Knoxville, TN","esthetician","$4.8K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpszor00ck6um9fgldekgi.png"
815,"Jennifer P.","Anchorage, AK","social worker","$7.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt0d000cm6um9auk35x3t.png"
816,"Diane R.","Scottsdale, AZ","yoga instructor","$10.2K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt0xo00co6um9dpz7pixq.png"
817,"Cynthia R.","Little Rock, AR","social worker","$9.1K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt1hv00cq6um9cv134lgk.png"
818,"Rebecca K.","San Francisco, CA","HR","$7.5K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt22600cs6um9f3wcxnnm.png"
819,"Carol J.","Minneapolis, MN","therapist","$9.5K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt36z00cw6um9onazza5t.png"
820,"Brittany E.","New Orleans, LA","stay-at-home mom","$5.7K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt3r700cy6um9007l9k8f.png"
821,"Gina R.","Grand Rapids, MI","RN","$6.4K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt4bg00d06um9e84yx1wn.png"
822,"Dana H.","Columbus, OH","research scientist","$9.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt5g300d46um9ye2o086t.png"
823,"Sherry H.","Charleston, SC","pharmacist","$5.9K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt60k00d66um9b71bgw2v.png"
824,"Danielle G.","Baton Rouge, LA","mom","$8.1K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt7ap00da6um9ynglyfyh.png"
825,"Linda E.","Anchorage, AK","NP","$11.5K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt7w500dc6um98yciz6dy.png"
826,"Kathleen D.","St. Louis, MO","medical assistant","$5.5K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt8ig00de6um901b7gerd.png"
827,"Jessica A.","Charleston, SC","RN","$12.4K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt95300dg6um9glsaxtst.png"
828,"Rachel C.","Cleveland, OH","educator","$8.4K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpt9v200di6um9pfr2rs96.png"
829,"Lisa W.","Little Rock, AR","social worker","$6.1K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptafk00dk6um94p02e4fe.png"
830,"Cheryl M.","Providence, RI","dental hygienist","$11.2K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptb2p00dm6um99b8ysy34.png"
831,"Catherine T.","Riverside, CA","physical therapist","$8.5K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptbr100do6um9p6lkeef5.png"
832,"Laura H.","Nashville, TN","chiropractor","$4.2K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptck100dq6um905d6ter1.png"
833,"Susan B.","New Orleans, LA","yoga instructor","$10.6K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptdam00ds6um9cxs904ow.png"
834,"Christina J.","Bakersfield, CA","fitness trainer","$7.5K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptdyj00du6um9e4a7w78f.png"
835,"Sharon S.","Newark, NJ","fitness trainer","$9.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptekw00dw6um9d9hgl9ph.png"
836,"Wendy H.","Honolulu, HI","counselor","$11.5K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptf6b00dy6um9t9jftyr8.png"
837,"Joyce W.","Tulsa, OK","EMT","$12.4K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptfsn00e06um902eq5k8m.png"
838,"Carolyn T.","Birmingham, AL","nurse","$5.4K/mo","questioner",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptge500e26um9xua05gou.png"
839,"Jessica H.","Seattle, WA","therapist","$4.3K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpth0a00e46um96ghfd9wp.png"
840,"Nancy H.","Cincinnati, OH","single mom","$8.5K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpthli00e66um9liz67r5y.png"
841,"Barbara G.","Birmingham, AL","corporate","$7.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptitz00ea6um90cp2ygvw.png"
842,"Jill E.","Milwaukee, WI","admin","$5.2K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptjfn00ec6um9x8bn783c.png"
843,"Frances T.","Indianapolis, IN","pharmacist","$7.9K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptkzd00eg6um9zcaykecn.png"
844,"Martha T.","Chandler, AZ","CNA","$4.9K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptlk500ei6um92yon0z7n.png"
845,"Jessica B.","Columbus, OH","research scientist","$8.5K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptm5m00ek6um9inzywprp.png"
846,"Doris F.","Pittsburgh, PA","educator","$8.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptmv800em6um97021zpg3.png"
847,"Sherry F.","Richmond, VA","personal trainer","$11.5K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptnmt00eo6um91nkw1xsa.png"
848,"Wendy W.","Miami, FL","school counselor","$5.8K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptodc00eq6um95k9clml0.png"
849,"Denise F.","Columbus, OH","chiropractor","$7.1K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptpj200eu6um9lgtnhx3b.png"
850,"Nicole H.","Savannah, GA","admin","$10.2K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptq3l00ew6um93opnnw7t.png"
851,"Denise S.","Lexington, KY","physical therapist","$7.6K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptqny00ey6um9up0x189l.png"
852,"Brenda P.","Pittsburgh, PA","pilates instructor","$4.1K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptr8d00f06um9argzd37w.png"
853,"Linda W.","Cleveland, OH","tech","$6.4K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptrst00f26um9btqjnqu2.png"
854,"Melissa E.","Salt Lake City, UT","mom","$4.1K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptsdi00f46um95qp1hcy4.png"
855,"Catherine B.","Shreveport, LA","esthetician","$8.7K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptt0100f66um987gb9p9x.png"
856,"Robin S.","Las Vegas, NV","medical assistant","$7.5K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptu5800fa6um9stst8w5u.png"
857,"Teresa D.","Worcester, MA","medical assistant","$4.9K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpturj00fc6um9nh7mbds3.png"
858,"Linda L.","Modesto, CA","NP","$5.5K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptvcz00fe6um9k4qva9pv.png"
859,"Virginia T.","Reno, NV","realtor","$5.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptvz800fg6um91j1ytmw0.png"
860,"Kelly N.","Birmingham, AL","NP","$10.2K/mo","questioner",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptwkl00fi6um9xv7s6vrp.png"
861,"Joyce M.","Bakersfield, CA","EMT","$5.1K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptx6y00fk6um92bb3ekt4.png"
862,"Nicole E.","Indianapolis, IN","pilates instructor","$9.4K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptxv900fm6um9ileeckov.png"
863,"Diane J.","Milwaukee, WI","engineer","$6.2K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptyn000fo6um98qydhbwb.png"
864,"Wendy N.","Milwaukee, WI","accountant","$4.7K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptz7z00fq6um9bcr5pqoz.png"
865,"Robin C.","Savannah, GA","teacher","$10.6K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktptzy300fs6um9egjvyey5.png"
866,"Barbara F.","Newark, NJ","CNA","$5.6K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu0mk00fu6um998mnew5a.png"
867,"Donna R.","Tacoma, WA","marketing","$9.8K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu1f300fw6um9yvsxjfnd.png"
868,"Diane S.","Honolulu, HI","HR","$5.1K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu25700fy6um903p32ecx.png"
869,"Wendy G.","Shreveport, LA","nurse","$9.5K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu2q400g06um91nbdt35v.png"
870,"Amanda D.","Houston, TX","grandma","$7.8K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu3ai00g26um9a1xncf5s.png"
871,"Margaret G.","Dallas, TX","counselor","$4.6K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu3v200g46um91g8zp5c5.png"
872,"Crystal B.","Long Beach, CA","stay-at-home mom","$8.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu4h100g66um9nbb58kqq.png"
873,"Shannon D.","Virginia Beach, VA","lab tech","$11.2K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu54600g86um9qtm8ss4t.png"
874,"Virginia G.","Charleston, SC","professor","$9.8K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu6a300gc6um9s8jezipc.png"
875,"Betty A.","Anchorage, AK","personal trainer","$7.6K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu6wg00ge6um9yyj66i6t.png"
876,"Tina S.","Pittsburgh, PA","pharmacist","$4.2K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu7ht00gg6um9gs4wvuce.png"
877,"Virginia C.","Reno, NV","engineer","$4.5K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu83300gi6um96jat8j47.png"
878,"Tracy B.","Tampa, FL","admin","$9.7K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu8nc00gk6um98grtn2ec.png"
879,"Danielle C.","Virginia Beach, VA","school counselor","$6.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu99800gm6um9ocvgkq7d.png"
880,"Maria W.","Boise, ID","school counselor","$8.9K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpu9tn00go6um9o1dj7uhp.png"
881,"Sharon G.","Chesapeake, VA","lab tech","$5.2K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpub2m00gs6um9mt3d6xij.png"
882,"Dana M.","Kansas City, MO","pilates instructor","$4.5K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpucpu00gw6um95drbv0r5.png"
883,"Ruth B.","Miami, FL","single mom","$10.2K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpude400gy6um9na55vd9n.png"
884,"Brenda H.","Denver, CO","dietitian","$5.4K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpudyk00h06um97j5u0y5u.png"
885,"Cheryl N.","Chandler, AZ","empty nester","$12.4K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpueiu00h26um9ldtyeumh.png"
886,"Patricia K.","Seattle, WA","nurse","$7.8K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuf3400h46um95l28oi9h.png"
887,"Heather N.","Lubbock, TX","engineer","$7.5K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpufnk00h66um9el5ql9ak.png"
888,"Gloria G.","Charlotte, NC","therapist","$7.1K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpug8100h86um91bguxvwr.png"
889,"Tammy W.","Birmingham, AL","research scientist","$9.8K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpugsd00ha6um9ciciugph.png"
890,"Carolyn R.","Honolulu, HI","healthcare admin","$8.9K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuhcl00hc6um9idtvdzet.png"
891,"Rebecca A.","Newark, NJ","grandma","$12.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuihd00hg6um9wvn0hlom.png"
892,"Tracy L.","Milwaukee, WI","HR","$5.9K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuj1o00hi6um92hb84er1.png"
893,"Tanya B.","Albuquerque, NM","medical assistant","$9.1K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpujm100hk6um9ui9bwg2a.png"
894,"Kathleen K.","Des Moines, IA","military spouse","$9.4K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuk6l00hm6um9en1i17op.png"
895,"Tina P.","Honolulu, HI","esthetician","$8.2K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuku600ho6um9zm3eeman.png"
896,"Kimberly P.","Tulsa, OK","military spouse","$6.8K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpulek00hq6um9205qpp6o.png"
897,"Joyce N.","Reno, NV","pilates instructor","$5.7K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpulz200hs6um9urktdzz4.png"
898,"Sharon K.","Cincinnati, OH","military spouse","$10.8K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpumm200hu6um9blg8zzpy.png"
899,"Kathleen F.","Grand Rapids, MI","accountant","$11.2K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpunbx00hw6um92k7y9agg.png"
900,"Dawn R.","Tulsa, OK","mom","$6.8K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuo3s00hy6um9r82kosit.png"
901,"Christina P.","New Orleans, LA","accountant","$6.4K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuovs00i06um9g6wanv6e.png"
902,"Elizabeth H.","Atlanta, GA","medical assistant","$7.2K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpupg500i26um9d29o95ez.png"
903,"Elizabeth R.","Fresno, CA","military spouse","$7.6K/mo","buyer",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuq0f00i46um992swray9.png"
904,"Stephanie P.","Chandler, AZ","massage therapist","$8.7K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuqks00i66um9cjsderz1.png"
905,"Ann J.","Houston, TX","realtor","$11.5K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpur5300i86um9x6ie2sog.png"
906,"Rachel N.","Des Moines, IA","chiropractor","$5.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpurpg00ia6um9utgqlkdv.png"
907,"Jean D.","Cleveland, OH","stay-at-home mom","$4.9K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpusu300ic6um9exyhiiux.png"
908,"Lisa A.","Long Beach, CA","therapist","$8.1K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuu5g00ig6um9lfqlgfe1.png"
909,"Michelle H.","Richmond, VA","engineer","$6.7K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuuru00ii6um9jdz8hs80.png"
910,"Betty D.","Baltimore, MD","HR","$8.6K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuvd200ik6um997nrp6yx.png"
911,"Melissa F.","Birmingham, AL","NP","$5.2K/mo","questioner",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuvzd00im6um9xq0j23fu.png"
912,"Dana E.","Virginia Beach, VA","nurse","$8.4K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuwl100io6um9api76s0t.png"
913,"Dawn E.","Raleigh, NC","NP","$10.8K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpux7i00iq6um9s2ckvcu8.png"
914,"Linda H.","Grand Rapids, MI","realtor","$8.6K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuy0700is6um9rapggye8.png"
915,"Nancy E.","Virginia Beach, VA","healthcare admin","$9.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuyqf00iu6um98p0hrhdc.png"
916,"Patricia E.","Miami, FL","physical therapist","$11.1K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuzb300iw6um9hkzfgurw.png"
917,"Heather T.","Richmond, VA","nutritionist","$4.8K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpuzy600iy6um91frjljla.png"
918,"Stephanie A.","Fresno, CA","HR","$6.2K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv0kk00j06um9cr95hu64.png"
919,"Donna A.","Anchorage, AK","healthcare admin","$4.8K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv18s00j26um9nm6rrcnr.png"
920,"Sandra L.","Baltimore, MD","grandma","$6.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv1xn00j46um92nbfroix.png"
921,"Denise M.","Little Rock, AR","realtor","$11.1K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv2ja00j66um94c7bsycw.png"
922,"Paula A.","Reno, NV","counselor","$6.4K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv3o500ja6um9l0hkrvng.png"
